"Album","Year","Continent","Country","Sales","Pure_sales_index"
"Taylor Swift","2017","Asia","Saudi Arabia",46,0.046
"Taylor Swift","2018","Asia","Saudi Arabia",25,0.025
"Taylor Swift","2019","Asia","Saudi Arabia",28,0.028
"Taylor Swift","2020","Asia","Saudi Arabia",44,0.044
"Taylor Swift","2021","Asia","Saudi Arabia",48,0.048
"Taylor Swift","2006","Asia","South Korea",24,0.024
"Taylor Swift","2007","Asia","South Korea",53,0.053
"Taylor Swift","2008","Asia","South Korea",40,0.04
"Taylor Swift","2009","Asia","South Korea",45,0.045
"Taylor Swift","2010","Asia","South Korea",30,0.03
"Taylor Swift","2011","Asia","South Korea",19,0.019
"Taylor Swift","2012","Asia","South Korea",47,0.047
"Taylor Swift","2013","Asia","South Korea",51,0.051
"Taylor Swift","2014","Asia","South Korea",37,0.037
"Taylor Swift","2015","Asia","South Korea",21,0.021
"Taylor Swift","2016","Asia","South Korea",40,0.04
"Taylor Swift","2017","Asia","South Korea",19,0.019
"Taylor Swift","2018","Asia","South Korea",46,0.046
"Taylor Swift","2019","Asia","South Korea",38,0.038
"Taylor Swift","2020","Asia","South Korea",36,0.036
"Taylor Swift","2021","Asia","South Korea",36,0.036
"Taylor Swift","2006","Asia","Taiwan",2200,2.2
"Taylor Swift","2007","Asia","Taiwan",5100,5.1
"Taylor Swift","2008","Asia","Taiwan",3300,3.3
"Taylor Swift","2009","Asia","Taiwan",1900,1.9
"Taylor Swift","2010","Asia","Taiwan",1100,1.1
"Taylor Swift","2011","Asia","Taiwan",1000,1
"Taylor Swift","2012","Asia","Taiwan",900,0.9
"Taylor Swift","2013","Asia","Taiwan",870,0.87
"Taylor Swift","2014","Asia","Taiwan",730,0.73
"Taylor Swift","2015","Asia","Taiwan",600,0.6
"Taylor Swift","2016","Asia","Taiwan",150,0.15
"Taylor Swift","2017","Asia","Taiwan",300,0.3
"Taylor Swift","2018","Asia","Taiwan",500,0.5
"Taylor Swift","2019","Asia","Taiwan",400,0.4
"Taylor Swift","2020","Asia","Taiwan",100,0.1
"Taylor Swift","2021","Asia","Taiwan",50,0.05
"Taylor Swift","2006","Asia","Thailand",32,0.032
"Taylor Swift","2007","Asia","Thailand",33,0.033
"Taylor Swift","2008","Asia","Thailand",66,0.066
"Taylor Swift","2009","Asia","Thailand",24,0.024
"Taylor Swift","2010","Asia","Thailand",36,0.036
"Taylor Swift","2011","Asia","Thailand",33,0.033
"Taylor Swift","2012","Asia","Thailand",28,0.028
"Taylor Swift","2013","Asia","Thailand",36,0.036
"Taylor Swift","2014","Asia","Thailand",33,0.033
"Taylor Swift","2015","Asia","Thailand",62,0.062
"Taylor Swift","2016","Asia","Thailand",33,0.033
"Taylor Swift","2017","Asia","Thailand",14,0.014
"Taylor Swift","2018","Asia","Thailand",41,0.041
"Taylor Swift","2019","Asia","Thailand",55,0.055
"Taylor Swift","2020","Asia","Thailand",40,0.04
"Taylor Swift","2021","Asia","Thailand",9,0.009
"Taylor Swift","2006","Asia","Turkey",47,0.047
"Taylor Swift","2007","Asia","Turkey",28,0.028
"Taylor Swift","2008","Asia","Turkey",41,0.041
"Taylor Swift","2009","Asia","Turkey",48,0.048
"Taylor Swift","2010","Asia","Turkey",44,0.044
"Taylor Swift","2011","Asia","Turkey",53,0.053
"Taylor Swift","2012","Asia","Turkey",49,0.049
"Taylor Swift","2013","Asia","Turkey",23,0.023
"Taylor Swift","2014","Asia","Turkey",27,0.027
"Taylor Swift","2015","Asia","Turkey",24,0.024
"Taylor Swift","2016","Asia","Turkey",43,0.043
"Taylor Swift","2017","Asia","Turkey",25,0.025
"Taylor Swift","2018","Asia","Turkey",40,0.04
"Taylor Swift","2019","Asia","Turkey",50,0.05
"Taylor Swift","2020","Asia","Turkey",32,0.032
"Taylor Swift","2021","Asia","Turkey",34,0.034
"Taylor Swift","2006","Asia","Turkmenistan",41,0.041
"Taylor Swift","2007","Asia","Turkmenistan",33,0.033
"Taylor Swift","2008","Asia","Turkmenistan",30,0.03
"Taylor Swift","2009","Asia","Turkmenistan",41,0.041
"Taylor Swift","2010","Asia","Turkmenistan",38,0.038
"Taylor Swift","2011","Asia","Turkmenistan",40,0.04
"Taylor Swift","2012","Asia","Turkmenistan",37,0.037
"Taylor Swift","2013","Asia","Turkmenistan",28,0.028
"Taylor Swift","2014","Asia","Turkmenistan",37,0.037
"Taylor Swift","2015","Asia","Turkmenistan",43,0.043
"Taylor Swift","2016","Asia","Turkmenistan",32,0.032
"Taylor Swift","2017","Asia","Turkmenistan",40,0.04
"Taylor Swift","2018","Asia","Turkmenistan",29,0.029
"Taylor Swift","2019","Asia","Turkmenistan",38,0.038
"Taylor Swift","2020","Asia","Turkmenistan",35,0.035
"Taylor Swift","2021","Asia","Turkmenistan",27,0.027
"Taylor Swift","2006","Asia","United Arab Emirates",40,0.04
"Taylor Swift","2007","Asia","United Arab Emirates",38,0.038
"Taylor Swift","2008","Asia","United Arab Emirates",50,0.05
"Taylor Swift","2009","Asia","United Arab Emirates",64,0.064
"Taylor Swift","2010","Asia","United Arab Emirates",45,0.045
"Taylor Swift","2011","Asia","United Arab Emirates",25,0.025
"Taylor Swift","2012","Asia","United Arab Emirates",41,0.041
"Taylor Swift","2013","Asia","United Arab Emirates",53,0.053
"Taylor Swift","2014","Asia","United Arab Emirates",29,0.029
"Taylor Swift","2015","Asia","United Arab Emirates",29,0.029
"Taylor Swift","2016","Asia","United Arab Emirates",30,0.03
"Taylor Swift","2017","Asia","United Arab Emirates",43,0.043
"Taylor Swift","2018","Asia","United Arab Emirates",40,0.04
"Taylor Swift","2019","Asia","United Arab Emirates",32,0.032
"Taylor Swift","2020","Asia","United Arab Emirates",41,0.041
"Taylor Swift","2021","Asia","United Arab Emirates",32,0.032
"Taylor Swift","2006","Asia","Uzbekistan",41,0.041
"Taylor Swift","2007","Asia","Uzbekistan",41,0.041
"Taylor Swift","2008","Asia","Uzbekistan",22,0.022
"Taylor Swift","2009","Asia","Uzbekistan",17,0.017
"Taylor Swift","2010","Asia","Uzbekistan",23,0.023
"Taylor Swift","2011","Asia","Uzbekistan",31,0.031
"Taylor Swift","2012","Asia","Uzbekistan",27,0.027
"Taylor Swift","2013","Asia","Uzbekistan",42,0.042
"Taylor Swift","2014","Asia","Uzbekistan",56,0.056
"Taylor Swift","2015","Asia","Uzbekistan",39,0.039
"Taylor Swift","2016","Asia","Uzbekistan",34,0.034
"Taylor Swift","2017","Asia","Uzbekistan",32,0.032
"Taylor Swift","2018","Asia","Uzbekistan",30,0.03
"Taylor Swift","2019","Asia","Uzbekistan",27,0.027
"Taylor Swift","2020","Asia","Uzbekistan",36,0.036
"Taylor Swift","2021","Asia","Uzbekistan",21,0.021
"Taylor Swift","2006","Asia","Vietnam",40,0.04
"Taylor Swift","2007","Asia","Vietnam",21,0.021
"Taylor Swift","2008","Asia","Vietnam",15,0.015
"Taylor Swift","2009","Asia","Vietnam",31,0.031
"Taylor Swift","2010","Asia","Vietnam",30,0.03
"Taylor Swift","2011","Asia","Vietnam",26,0.026
"Taylor Swift","2012","Asia","Vietnam",36,0.036
"Taylor Swift","2013","Asia","Vietnam",42,0.042
"Taylor Swift","2014","Asia","Vietnam",36,0.036
"Taylor Swift","2015","Asia","Vietnam",52,0.052
"Taylor Swift","2016","Asia","Vietnam",44,0.044
"Taylor Swift","2017","Asia","Vietnam",25,0.025
"Taylor Swift","2018","Asia","Vietnam",47,0.047
"Taylor Swift","2019","Asia","Vietnam",38,0.038
"Taylor Swift","2020","Asia","Vietnam",46,0.046
"Taylor Swift","2021","Asia","Vietnam",51,0.051
"Taylor Swift","2006","Asia","Yemen",26,0.026
"Taylor Swift","2007","Asia","Yemen",28,0.028
"Taylor Swift","2008","Asia","Yemen",29,0.029
"Taylor Swift","2009","Asia","Yemen",41,0.041
"Taylor Swift","2010","Asia","Yemen",27,0.027
"Taylor Swift","2011","Asia","Yemen",48,0.048
"Taylor Swift","2012","Asia","Yemen",17,0.017
"Taylor Swift","2013","Asia","Yemen",50,0.05
"Taylor Swift","2014","Asia","Yemen",33,0.033
"Taylor Swift","2015","Asia","Yemen",39,0.039
"Taylor Swift","2016","Asia","Yemen",36,0.036
"Taylor Swift","2017","Asia","Yemen",37,0.037
"Taylor Swift","2018","Asia","Yemen",47,0.047
"Taylor Swift","2019","Asia","Yemen",23,0.023
"Taylor Swift","2020","Asia","Yemen",20,0.02
"Taylor Swift","2021","Asia","Yemen",36,0.036
"Taylor Swift","2006","Oceania","Australia",5000,5
"Taylor Swift","2007","Oceania","Australia",20000,20
"Taylor Swift","2008","Oceania","Australia",18000,18
"Taylor Swift","2009","Oceania","Australia",10000,10
"Taylor Swift","2010","Oceania","Australia",10000,10
"Taylor Swift","2011","Oceania","Australia",9500,9.5
"Taylor Swift","2012","Oceania","Australia",8500,8.5
"Taylor Swift","2013","Oceania","Australia",9000,9
"Taylor Swift","2014","Oceania","Australia",7000,7
"Taylor Swift","2015","Oceania","Australia",5000,5
"Taylor Swift","2016","Oceania","Australia",400,0.4
"Taylor Swift","2017","Oceania","Australia",2500,2.5
"Taylor Swift","2018","Oceania","Australia",2000,2
"Taylor Swift","2019","Oceania","Australia",2000,2
"Taylor Swift","2020","Oceania","Australia",950,0.95
"Taylor Swift","2021","Oceania","Australia",150,0.15
"Taylor Swift","2006","Oceania","New Zealand",700,0.7
"Taylor Swift","2007","Oceania","New Zealand",700,0.7
"Taylor Swift","2008","Oceania","New Zealand",700,0.7
"Taylor Swift","2009","Oceania","New Zealand",700,0.7
"Taylor Swift","2010","Oceania","New Zealand",700,0.7
"Taylor Swift","2011","Oceania","New Zealand",700,0.7
"Taylor Swift","2012","Oceania","New Zealand",700,0.7
"Taylor Swift","2013","Oceania","New Zealand",700,0.7
"Taylor Swift","2014","Oceania","New Zealand",700,0.7
"Taylor Swift","2015","Oceania","New Zealand",700,0.7
"Taylor Swift","2016","Oceania","New Zealand",100,0.1
"Taylor Swift","2017","Oceania","New Zealand",700,0.7
"Taylor Swift","2018","Oceania","New Zealand",700,0.7
"Taylor Swift","2019","Oceania","New Zealand",700,0.7
"Taylor Swift","2020","Oceania","New Zealand",150,0.15
"Taylor Swift","2021","Oceania","New Zealand",50,0.05
"Taylor Swift","2006","Central America","Bahamas",2200,2.2
"Taylor Swift","2007","Central America","Bahamas",11000,11
"Taylor Swift","2008","Central America","Bahamas",3300,3.3
"Taylor Swift","2009","Central America","Bahamas",2300,2.3
"Taylor Swift","2010","Central America","Bahamas",1100,1.1
"Taylor Swift","2011","Central America","Bahamas",1000,1
"Taylor Swift","2012","Central America","Bahamas",900,0.9
"Taylor Swift","2013","Central America","Bahamas",870,0.87
"Taylor Swift","2014","Central America","Bahamas",730,0.73
"Taylor Swift","2015","Central America","Bahamas",600,0.6
"Taylor Swift","2016","Central America","Bahamas",150,0.15
"Taylor Swift","2017","Central America","Bahamas",300,0.3
"Taylor Swift","2018","Central America","Bahamas",500,0.5
"Taylor Swift","2019","Central America","Bahamas",400,0.4
"Taylor Swift","2020","Central America","Bahamas",100,0.1
"Taylor Swift","2021","Central America","Bahamas",50,0.05
"Taylor Swift","2006","Central America","Barbados",53,0.053
"Taylor Swift","2007","Central America","Barbados",23,0.023
"Taylor Swift","2008","Central America","Barbados",22,0.022
"Taylor Swift","2009","Central America","Barbados",27,0.027
"Taylor Swift","2010","Central America","Barbados",49,0.049
"Taylor Swift","2011","Central America","Barbados",57,0.057
"Taylor Swift","2012","Central America","Barbados",42,0.042
"Taylor Swift","2013","Central America","Barbados",35,0.035
"Taylor Swift","2014","Central America","Barbados",21,0.021
"Taylor Swift","2015","Central America","Barbados",36,0.036
"Taylor Swift","2016","Central America","Barbados",39,0.039
"Taylor Swift","2017","Central America","Barbados",20,0.02
"Taylor Swift","2018","Central America","Barbados",44,0.044
"Taylor Swift","2019","Central America","Barbados",21,0.021
"Taylor Swift","2020","Central America","Barbados",42,0.042
"Taylor Swift","2021","Central America","Barbados",37,0.037
"Taylor Swift","2006","Central America","Belize",55,0.055
"Taylor Swift","2007","Central America","Belize",38,0.038
"Taylor Swift","2008","Central America","Belize",24,0.024
"Taylor Swift","2009","Central America","Belize",37,0.037
"Taylor Swift","2010","Central America","Belize",39,0.039
"Taylor Swift","2011","Central America","Belize",21,0.021
"Taylor Swift","2012","Central America","Belize",19,0.019
"Taylor Swift","2013","Central America","Belize",44,0.044
"Taylor Swift","2014","Central America","Belize",53,0.053
"Taylor Swift","2015","Central America","Belize",39,0.039
"Taylor Swift","2016","Central America","Belize",40,0.04
"Taylor Swift","2017","Central America","Belize",40,0.04
"Taylor Swift","2018","Central America","Belize",32,0.032
"Taylor Swift","2019","Central America","Belize",43,0.043
"Taylor Swift","2020","Central America","Belize",41,0.041
"Taylor Swift","2021","Central America","Belize",26,0.026
"Taylor Swift","2006","Central America","Bermuda",52,0.052
"Taylor Swift","2007","Central America","Bermuda",36,0.036
"Taylor Swift","2008","Central America","Bermuda",38,0.038
"Taylor Swift","2009","Central America","Bermuda",41,0.041
"Taylor Swift","2010","Central America","Bermuda",30,0.03
"Taylor Swift","2011","Central America","Bermuda",22,0.022
"Taylor Swift","2012","Central America","Bermuda",36,0.036
"Taylor Swift","2013","Central America","Bermuda",44,0.044
"Taylor Swift","2014","Central America","Bermuda",12,0.012
"Taylor Swift","2015","Central America","Bermuda",54,0.054
"Taylor Swift","2016","Central America","Bermuda",51,0.051
"Taylor Swift","2017","Central America","Bermuda",52,0.052
"Taylor Swift","2018","Central America","Bermuda",38,0.038
"Taylor Swift","2019","Central America","Bermuda",29,0.029
"Taylor Swift","2020","Central America","Bermuda",42,0.042
"Taylor Swift","2021","Central America","Bermuda",42,0.042
"Taylor Swift","2006","Central America","Costa Rica",25,0.025
"Taylor Swift","2007","Central America","Costa Rica",37,0.037
"Taylor Swift","2008","Central America","Costa Rica",37,0.037
"Taylor Swift","2009","Central America","Costa Rica",23,0.023
"Taylor Swift","2010","Central America","Costa Rica",32,0.032
"Taylor Swift","2011","Central America","Costa Rica",36,0.036
"Taylor Swift","2012","Central America","Costa Rica",23,0.023
"Taylor Swift","2013","Central America","Costa Rica",37,0.037
"Taylor Swift","2014","Central America","Costa Rica",32,0.032
"Taylor Swift","2015","Central America","Costa Rica",39,0.039
"Taylor Swift","2016","Central America","Costa Rica",48,0.048
"Taylor Swift","2017","Central America","Costa Rica",38,0.038
"Taylor Swift","2018","Central America","Costa Rica",31,0.031
"Taylor Swift","2019","Central America","Costa Rica",38,0.038
"Taylor Swift","2020","Central America","Costa Rica",51,0.051
"Taylor Swift","2021","Central America","Costa Rica",39,0.039
"Taylor Swift","2006","Central America","Cuba",2200,2.2
"Taylor Swift","2007","Central America","Cuba",5100,5.1
"Taylor Swift","2008","Central America","Cuba",3300,3.3
"Taylor Swift","2009","Central America","Cuba",1900,1.9
"Taylor Swift","2010","Central America","Cuba",1100,1.1
"Taylor Swift","2011","Central America","Cuba",1000,1
"Taylor Swift","2012","Central America","Cuba",900,0.9
"Taylor Swift","2013","Central America","Cuba",870,0.87
"Taylor Swift","2014","Central America","Cuba",730,0.73
"Taylor Swift","2015","Central America","Cuba",600,0.6
"Taylor Swift","2016","Central America","Cuba",150,0.15
"Taylor Swift","2017","Central America","Cuba",300,0.3
"Taylor Swift","2018","Central America","Cuba",500,0.5
"Taylor Swift","2019","Central America","Cuba",400,0.4
"Taylor Swift","2020","Central America","Cuba",100,0.1
"Taylor Swift","2021","Central America","Cuba",50,0.05
"Taylor Swift","2006","Central America","Dominican Republic",27,0.027
"Taylor Swift","2007","Central America","Dominican Republic",54,0.054
"Taylor Swift","2008","Central America","Dominican Republic",32,0.032
"Taylor Swift","2009","Central America","Dominican Republic",32,0.032
"Taylor Swift","2010","Central America","Dominican Republic",28,0.028
"Taylor Swift","2011","Central America","Dominican Republic",42,0.042
"Taylor Swift","2012","Central America","Dominican Republic",47,0.047
"Taylor Swift","2013","Central America","Dominican Republic",21,0.021
"Taylor Swift","2014","Central America","Dominican Republic",45,0.045
"Taylor Swift","2015","Central America","Dominican Republic",39,0.039
"Taylor Swift","2016","Central America","Dominican Republic",42,0.042
"Taylor Swift","2017","Central America","Dominican Republic",34,0.034
"Taylor Swift","2018","Central America","Dominican Republic",20,0.02
"Taylor Swift","2019","Central America","Dominican Republic",45,0.045
"Taylor Swift","2020","Central America","Dominican Republic",39,0.039
"Taylor Swift","2021","Central America","Dominican Republic",33,0.033
"Taylor Swift","2006","Central America","El Salvador",39,0.039
"Taylor Swift","2007","Central America","El Salvador",31,0.031
"Taylor Swift","2008","Central America","El Salvador",47,0.047
"Taylor Swift","2009","Central America","El Salvador",32,0.032
"Taylor Swift","2010","Central America","El Salvador",42,0.042
"Taylor Swift","2011","Central America","El Salvador",30,0.03
"Taylor Swift","2012","Central America","El Salvador",34,0.034
"Taylor Swift","2013","Central America","El Salvador",24,0.024
"Taylor Swift","2014","Central America","El Salvador",40,0.04
"Taylor Swift","2015","Central America","El Salvador",33,0.033
"Taylor Swift","2016","Central America","El Salvador",30,0.03
"Taylor Swift","2017","Central America","El Salvador",56,0.056
"Taylor Swift","2018","Central America","El Salvador",24,0.024
"Taylor Swift","2019","Central America","El Salvador",41,0.041
"Taylor Swift","2020","Central America","El Salvador",24,0.024
"Taylor Swift","2021","Central America","El Salvador",18,0.018
"Taylor Swift","2006","Central America","Guatemala",41,0.041
"Taylor Swift","2007","Central America","Guatemala",42,0.042
"Taylor Swift","2008","Central America","Guatemala",45,0.045
"Taylor Swift","2009","Central America","Guatemala",33,0.033
"Taylor Swift","2010","Central America","Guatemala",37,0.037
"Taylor Swift","2011","Central America","Guatemala",25,0.025
"Taylor Swift","2012","Central America","Guatemala",35,0.035
"Taylor Swift","2013","Central America","Guatemala",20,0.02
"Taylor Swift","2014","Central America","Guatemala",28,0.028
"Taylor Swift","2015","Central America","Guatemala",32,0.032
"Taylor Swift","2016","Central America","Guatemala",41,0.041
"Taylor Swift","2017","Central America","Guatemala",30,0.03
"Taylor Swift","2018","Central America","Guatemala",29,0.029
"Taylor Swift","2019","Central America","Guatemala",42,0.042
"Taylor Swift","2020","Central America","Guatemala",45,0.045
"Taylor Swift","2021","Central America","Guatemala",8,0.008
"Taylor Swift","2006","Central America","Haiti",25,0.025
"Taylor Swift","2007","Central America","Haiti",43,0.043
"Taylor Swift","2008","Central America","Haiti",25,0.025
"Taylor Swift","2009","Central America","Haiti",24,0.024
"Taylor Swift","2010","Central America","Haiti",26,0.026
"Taylor Swift","2011","Central America","Haiti",41,0.041
"Taylor Swift","2012","Central America","Haiti",49,0.049
"Taylor Swift","2013","Central America","Haiti",42,0.042
"Taylor Swift","2014","Central America","Haiti",15,0.015
"Taylor Swift","2015","Central America","Haiti",42,0.042
"Taylor Swift","2016","Central America","Haiti",45,0.045
"Taylor Swift","2017","Central America","Haiti",18,0.018
"Taylor Swift","2018","Central America","Haiti",23,0.023
"Taylor Swift","2019","Central America","Haiti",46,0.046
"Taylor Swift","2020","Central America","Haiti",45,0.045
"Taylor Swift","2021","Central America","Haiti",37,0.037
"Taylor Swift","2006","Central America","Honduras",39,0.039
"Taylor Swift","2007","Central America","Honduras",33,0.033
"Taylor Swift","2008","Central America","Honduras",46,0.046
"Taylor Swift","2009","Central America","Honduras",23,0.023
"Taylor Swift","2010","Central America","Honduras",26,0.026
"Taylor Swift","2011","Central America","Honduras",44,0.044
"Taylor Swift","2012","Central America","Honduras",41,0.041
"Taylor Swift","2013","Central America","Honduras",26,0.026
"Taylor Swift","2014","Central America","Honduras",44,0.044
"Taylor Swift","2015","Central America","Honduras",46,0.046
"Taylor Swift","2016","Central America","Honduras",23,0.023
"Taylor Swift","2017","Central America","Honduras",37,0.037
"Taylor Swift","2018","Central America","Honduras",46,0.046
"Taylor Swift","2019","Central America","Honduras",33,0.033
"Taylor Swift","2020","Central America","Honduras",57,0.057
